,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,marketCap,enterpriseVal,peRatio,pbRatio,trailingPEG1Y
0,2017-05-04 00:00:00+00:00,103.85,104.95,103.53,104.5,5211879,102.8257833689,103.9149346612,102.5089393566,103.4693727689,5211879,0.0,1.0,60564386404.2715,60785386404.2715,29.2535211268,9.963780746,0.2427419838
1,2017-05-05 00:00:00+00:00,103.86,104.15,102.75,103.38,5684394,102.8356847443,103.1228246304,101.7366320766,102.3604187258,5684394,0.0,1.0,60570218314.3733,60791218314.3733,29.2563380282,9.9647401857,0.2427653581
2,2017-05-08 00:00:00+00:00,102.77,104.4,102.31,104.34,9040663,101.7564348273,103.370359015,101.3009715597,103.3109507627,9040663,0.0,1.0,59934540113.3074,60155540113.3074,28.9492957746,9.860161264,0.2402175607
3,2017-05-09 00:00:00+00:00,102.94,104.93,102.66,103.0,13796401,101.9247582089,103.8951319104,101.6475196981,101.9841664612,13796401,0.0,1.0,60033682585.0333,60254682585.0333,28.9971830986,9.8764717381,0.2406149236
4,2017-05-10 00:00:00+00:00,121.29,121.82,114.02,114.29,53227434,120.0937820396,120.618554935,112.895482135,113.1628192704,53227434,0.0,1.0,70735237621.3203,70956237621.3203,34.1661971831,11.6370434924,0.2835067426
5,2017-05-11 00:00:00+00:00,126.5,130.43,119.91,120.05,48167998,125.252398615,129.1436391411,118.7273922365,118.8660114919,48167998,0.0,1.0,73773662784.2114,73994662784.2114,35.6338028169,12.1369115491,0.2956847468
6,2017-05-12 00:00:00+00:00,127.89,129.6,125.78,126.63,23993187,126.6286897934,128.3218249842,124.5394995873,125.381116495,23993187,0.0,1.0,74584298288.3226,74805298288.3226,36.0253521127,12.2702736602,0.2989337728
7,2017-05-15 00:00:00+00:00,134.31,134.41,129.38,129.56,26919505,132.9853727903,133.0843865442,128.1039947257,128.2822194826,26919505,0.0,1.0,78328384573.4979,78549384573.4979,37.8338028169,12.8862339143,0.3139400659
8,2017-05-16 00:00:00+00:00,136.81,137.44,133.3635,136.38,27909305,135.4607166365,136.0845032857,132.0482076102,135.0349574949,27909305,0.0,1.0,79786362098.8773,80007362098.8773,38.538028169,13.1260938264,0.319783638
9,2017-05-17 00:00:00+00:00,127.72,134.86,127.55,134.1,31444976,126.4603664119,133.5299484365,126.2920430303,132.7774439072,31444976,0.0,1.0,74485155816.5967,74706155816.5967,35.9774647887,12.2539631862,0.2985364099
10,2017-05-18 00:00:00+00:00,133.07,133.43,127.05,129.5,28661989,131.7576022426,132.1140517565,125.7969742611,128.2228112303,28661989,0.0,1.0,77605227720.9091,77826227720.9091,37.4845070423,12.7672633979,0.3110416542
