,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,marketCap,enterpriseVal,peRatio,pbRatio,trailingPEG1Y
0,2017-05-04 00:00:00+00:00,43.28,43.97,43.22,43.85,7358221,40.1296445266,40.7694193584,40.0740119325,40.6581541703,7358221,0.0,1.0,74868042035.4972,217676042035.497,12.5813953488,1.0212889691,0.1531648129
1,2017-05-05 00:00:00+00:00,43.08,43.56,42.87,43.36,6840076,39.9442025463,40.3892632989,39.749488467,40.2038213187,6840076,0.0,1.0,74522071416.1094,217330071416.109,12.523255814,1.0165695191,0.1524570273
2,2017-05-08 00:00:00+00:00,43.02,43.31,42.93,43.15,7171742,39.8885699522,40.1574608236,39.8051210611,40.0091072394,7171742,0.0,1.0,74418280230.2932,217226280230.293,12.5058139535,1.0151536841,0.1522446916
3,2017-05-09 00:00:00+00:00,42.83,43.34,42.67,43.05,6002175,39.712400071,40.1852771206,39.5640464868,39.9163862493,6002175,0.0,1.0,74089608141.8748,216897608141.875,12.4505813953,1.0106702067,0.1515722952
4,2017-05-10 00:00:00+00:00,43.1,43.195,42.67,42.8,7367796,39.9627467443,40.0508316849,39.5640464868,39.6845837739,7367796,0.0,1.0,74556668478.0483,217364668478.048,12.5290697674,1.0170414641,0.1525278059
5,2017-05-11 00:00:00+00:00,42.87,43.2,42.44,42.98,6321525,39.749488467,40.0554677345,39.3507882095,39.8514815562,6321525,0.0,1.0,74158802265.7523,216966802265.752,12.4622093023,1.0116140967,0.1517138524
6,2017-05-12 00:00:00+00:00,42.73,42.76,42.36,42.61,5828168,39.6196790809,39.6474953779,39.2766114174,39.5084138927,5828168,0.0,1.0,73916622832.1809,216724622832.181,12.4215116279,1.0083104817,0.1512184024
7,2017-05-15 00:00:00+00:00,43.43,43.62,42.8042,42.82,9912783,40.2687260117,40.444895893,39.6884780555,39.703127972,9912783,0.0,1.0,75127520000.0379,217935520000.038,12.625,1.0248285565,0.1536956522
8,2017-05-16 00:00:00+00:00,43.38,43.64,43.29,43.54,6877831,40.2223655167,40.463440091,40.1389166256,40.3707191009,6877831,0.0,1.0,75041027345.1911,217849027345.191,12.6104651163,1.023648694,0.1535187058
9,2017-05-17 00:00:00+00:00,40.97,42.5,40.43,42.4,22693242,37.9877896546,39.4064208036,37.487096308,39.3136998134,22693242,0.0,1.0,70872081381.5693,213680081381.569,11.9098837209,0.9667793221,0.1449898888
10,2017-05-18 00:00:00+00:00,41.31,41.875,40.92,41.0,14472947,38.3030410211,38.8269146153,37.9414291596,38.0156059517,14472947,0.0,1.0,71460231434.5283,214268231434.528,12.0087209302,0.9748023871,0.1461931244
11,2017-05-19 00:00:00+00:00,41.8,42.22,41.36,41.59,10450679,38.7573738727,39.1468020312,38.3494015161,38.5626597934,10450679,0.0,1.0,72307859452.0282,215115859452.028,12.1511627907,0.9863650394,0.1479271992
12,2017-05-22 00:00:00+00:00,41.66,42.17,41.495,42.05,6428275,38.6275644865,39.1004415362,38.4745748528,38.989176348,6428275,0.0,1.0,72065680018.4568,214873680018.457,12.1104651163,0.9830614245,0.1474317492
13,2017-05-23 00:00:00+00:00,42.42,42.645,41.33,41.51,10685820,39.3322440115,39.5408662393,38.3215852191,38.4884830013,10685820,0.0,1.0,73380368372.1301,216188368372.13,12.3313953488,1.0009953343,0.1501213347
14,2017-05-24 00:00:00+00:00,42.63,42.74,42.3,42.36,6583365,39.5269580907,39.6289511799,39.2209788233,39.2766114174,6583365,0.0,1.0,73743637522.4872,216551637522.487,12.3924418605,1.0059507567,0.1508645096
15,2017-05-25 00:00:00+00:00,42.63,42.97,42.49,42.83,5033519,39.5269580907,39.8422094572,39.3971487046,39.712400071,5033519,0.0,1.0,73743637522.4872,216551637522.487,12.3924418605,1.0059507567,0.1508645096
16,2017-05-26 00:00:00+00:00,42.84,42.97,42.44,42.45,5229284,39.72167217,39.8422094572,39.3507882095,39.3600603085,5229284,0.0,1.0,74106906672.8443,216914906672.844,12.4534883721,1.0109061792,0.1516076845
